#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0000362	26	16	IPR001214	Domain SET domain
OG0000363	26	23	IPR009081;IPR014031;IPR014043;IPR032088;IPR014030;IPR020807;IPR001031	Domain Phosphopantetheine binding ACP domain;Domain Beta-ketoacyl synthase, C-terminal;Domain Acyl transferase domain;Domain Starter unit:ACP transacylase;Domain Beta-ketoacyl synthase-like, N-terminal;Domain Polyketide synthase, dehydratase domain;Domain Thioesterase
OG0000364	26	23	IPR011701	Family Major facilitator superfamily
OG0000365	26	22	IPR011701	Family Major facilitator superfamily
OG0000366	26	17	IPR011701	Family Major facilitator superfamily
OG0000367	26	17	IPR011701	Family Major facilitator superfamily
OG0000368	26	21	IPR001303	Domain Class II aldolase/adducin N-terminal
OG0000369	26	22	IPR000432;IPR007696;IPR007861	Domain DNA mismatch repair protein MutS, C-terminal;Domain DNA mismatch repair protein MutS, core;Domain DNA mismatch repair protein MutS, clamp
OG0000370	26	16	IPR011701	Family Major facilitator superfamily
OG0000371	26	23	IPR021605;IPR006569	Domain Pcf11, Clp1-ID;Domain CID domain
OG0000372	26	23	IPR002300;IPR013155	Domain Aminoacyl-tRNA synthetase, class Ia;Domain Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding
OG0000373	26	15	None	None
OG0000374	26	23	IPR000873;IPR025110	Domain AMP-dependent synthetase/ligase domain;Domain AMP-binding enzyme, C-terminal domain
OG0000375	26	23	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0000376	26	20	IPR007535;IPR000627	Domain Catechol dioxygenase, N-terminal;Domain Intradiol ring-cleavage dioxygenase, C-terminal
OG0000377	26	17	IPR031728	Domain Beta-glucuronidase, C-terminal
OG0000378	26	22	IPR011701	Family Major facilitator superfamily
OG0000379	26	23	None	None
OG0000380	26	14	IPR005828	Family Major facilitator, sugar transporter-like
OG0000381	26	23	IPR002293	Family Amino acid/polyamine transporter I
OG0000382	26	23	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000383	26	23	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000384	26	21	IPR005828	Family Major facilitator, sugar transporter-like
OG0000385	26	23	IPR002125	Domain Cytidine and deoxycytidylate deaminase domain
OG0000386	26	23	IPR013632	Domain DNA recombination and repair protein Rad51-like, C-terminal
OG0000387	26	17	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000388	26	22	IPR001173	Domain Glycosyltransferase 2-like
OG0000389	26	22	IPR006094;IPR007173	Domain FAD linked oxidase, N-terminal;Domain D-arabinono-1,4-lactone oxidase, C-terminal domain
OG0000390	26	23	IPR020058;IPR020059	Domain Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain;Domain Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
OG0000391	26	23	IPR002202;IPR000731;IPR025583	Family Hydroxymethylglutaryl-CoA reductase, class I/II;Domain Sterol-sensing domain;Domain HMG-CoA reductase, N-terminal domain
OG0000392	26	17	IPR011701	Family Major facilitator superfamily
OG0000393	26	17	IPR005152	Family Lipase, secreted
OG0000394	26	18	IPR005828	Family Major facilitator, sugar transporter-like
OG0000395	26	23	IPR041492	Family Haloacid dehalogenase-like hydrolase
OG0000396	26	23	IPR024061	Domain NDT80 DNA-binding domain
OG0000397	26	23	IPR020100	Family Glucose-repressible protein Grg1
OG0000398	26	20	IPR003738;IPR005103	Family SOS response associated peptidase (SRAP);Domain Auxiliary Activity family 9, catalytic domain
OG0000399	26	23	IPR000719	Domain Protein kinase domain
OG0000400	26	16	IPR001214	Domain SET domain
OG0000401	26	23	IPR006600;IPR007889	Domain HTH CenpB-type DNA-binding domain;Domain DNA binding HTH domain, Psq-type
OG0000402	26	23	IPR011701	Family Major facilitator superfamily
OG0000403	25	22	IPR014839	Family Ribonucleotide reductase, transcriptional regulator Crt10
OG0000404	25	23	IPR001173	Domain Glycosyltransferase 2-like
OG0000405	25	23	IPR011657;IPR002668	Domain Concentrative nucleoside transporter C-terminal domain;Domain Concentrative nucleoside transporter N-terminal domain
OG0000406	25	23	IPR001623	Domain DnaJ domain
OG0000407	25	23	IPR001373;IPR019559	Domain Cullin, N-terminal;Domain Cullin protein, neddylation domain
OG0000408	25	23	IPR001926	Domain Tryptophan synthase beta chain-like, PALP domain
OG0000409	25	23	IPR000504	Domain RNA recognition motif domain
OG0000410	25	16	IPR000172;IPR007867	Domain Glucose-methanol-choline oxidoreductase, N-terminal;Domain Glucose-methanol-choline oxidoreductase, C-terminal
OG0000411	25	23	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0000412	25	20	IPR023631	Domain Amidase signature domain
OG0000413	25	23	IPR018712	Domain T6SS, Phospholipase effector Tle1-like, catalytic domain
OG0000414	25	16	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000415	25	23	IPR019183	Family N-alpha-acetyltransferase 25, NatB auxiliary subunit
OG0000416	25	23	IPR001214;IPR002893	Domain SET domain;Domain Zinc finger, MYND-type
OG0000417	25	23	IPR019133	Family MICOS complex subunit MIC60
OG0000418	25	15	IPR003439;IPR013525;IPR010929;IPR043926	Domain ABC transporter-like, ATP-binding domain;Domain ABC-2 type transporter, transmembrane domain;Domain CDR ABC transporter;Domain ABC transporter family G domain
OG0000419	25	14	IPR020946	Family Flavin monooxygenase-like
OG0000420	25	23	IPR043904	Domain PhoD-like phosphatase
OG0000421	25	23	IPR002483	Domain PWI domain
OG0000422	25	23	None	None
OG0000423	25	17	None	None
OG0000424	25	22	None	None
OG0000425	25	23	IPR041715;IPR004154	Domain Class II Histidinyl-tRNA synthetase (HisRS)-like catalytic core domain;Domain Anticodon-binding
OG0000426	25	23	IPR000195	Domain Rab-GAP-TBC domain
OG0000427	25	15	IPR015168	Domain SsuA/THI5-like
OG0000428	25	23	IPR004843	Domain Calcineurin-like phosphoesterase domain, ApaH type
OG0000429	25	21	None	None
OG0000430	25	18	IPR006094;IPR012951	Domain FAD linked oxidase, N-terminal;Domain Berberine/berberine-like
OG0000431	25	23	IPR003123;IPR002110	Domain VPS9 domain;Repeat Ankyrin repeat
OG0000432	25	23	None	None
OG0000433	25	23	None	None
OG0000434	25	23	None	None
OG0000435	25	22	None	None
OG0000436	25	17	IPR002018	Domain Carboxylesterase, type B
OG0000437	25	15	IPR001214	Domain SET domain
OG0000438	25	23	IPR012462	Domain UfSP1/2/DUB, catalytic domain
OG0000439	25	20	IPR020616;IPR020617	Domain Thiolase, N-terminal;Domain Thiolase, C-terminal
OG0000440	25	21	None	None
OG0000441	25	23	None	None
OG0000442	25	20	IPR008030	Domain NmrA-like domain
OG0000443	25	23	IPR002110;IPR002523	Repeat Ankyrin repeat;Family Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB
OG0000444	25	23	IPR008145	Domain Guanylate kinase/L-type calcium channel beta subunit
OG0000445	25	23	IPR000626;IPR015940	Domain Ubiquitin-like domain;Domain Ubiquitin-associated domain
OG0000446	25	9	IPR000801	Family Esterase-like
OG0000447	25	12	None	None
OG0000448	25	20	IPR013149;IPR013154	Domain Alcohol dehydrogenase-like, C-terminal;Domain Alcohol dehydrogenase-like, N-terminal
OG0000449	25	23	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0000450	25	17	IPR000109	Family Proton-dependent oligopeptide transporter family
OG0000451	25	23	None	None
OG0000452	25	23	IPR032677;IPR022163	Domain GTP cyclohydrolase II;Domain GTP cyclohydrolase N-terminal
OG0000453	25	22	None	None
OG0000454	25	19	None	None
OG0000455	25	19	IPR001670	Domain Alcohol dehydrogenase, iron-type/glycerol dehydrogenase GldA
OG0000456	25	23	IPR005814	Family Aminotransferase class-III
OG0000457	25	23	IPR022310;IPR001674;IPR017926	Domain NAD/GMP synthase;Domain GMP synthase, C-terminal;Domain Glutamine amidotransferase
OG0000458	25	23	IPR007201	Domain Mei2-like, C-terminal RNA recognition motif
OG0000459	25	23	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000460	25	23	IPR014854;IPR029225	Domain Non-structural maintenance of chromosome element 4, C-terminal;Domain Nse4/EID protein, Nse3/MAGE-binding domain
OG0000461	25	22	IPR013057	Domain Amino acid transporter, transmembrane domain
OG0000462	25	20	IPR005828	Family Major facilitator, sugar transporter-like
OG0000463	25	20	None	None
OG0000464	25	23	IPR001128	Family Cytochrome P450
OG0000465	25	23	None	None
OG0000466	25	23	IPR002495	Family Glycosyl transferase, family 8
OG0000467	25	23	IPR006846	Family Small ribosomal subunit protein eS30
OG0000468	25	23	IPR013525;IPR003439;IPR043926;IPR010929;IPR029481	Domain ABC-2 type transporter, transmembrane domain;Domain ABC transporter-like, ATP-binding domain;Domain ABC transporter family G domain;Domain CDR ABC transporter;Domain Pleiotropic ABC efflux transporter, N-terminal domain
OG0000469	25	23	IPR018562	Family ARS binding protein 2
OG0000470	25	23	None	None
OG0000471	25	23	IPR000330;IPR014012;IPR001487;IPR029295;IPR001650;IPR014978	Domain SNF2, N-terminal;Domain Helicase/SANT-associated domain;Domain Bromodomain;Domain Snf2, ATP coupling domain;Domain Helicase, C-terminal domain-like;Domain Glutamine-Leucine-Glutamine, QLQ
OG0000472	25	15	IPR006139;IPR006140	Domain D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;Domain D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
OG0000473	25	23	IPR019431	Family Protein of unknown function DUF2417
OG0000474	25	23	IPR002110	Repeat Ankyrin repeat
OG0000475	25	23	IPR004841	Domain Amino acid permease/ SLC12A domain
OG0000476	25	23	IPR001357;IPR015010	Domain BRCT domain;Domain TERF2-interacting telomeric protein 1, Myb domain
OG0000477	25	19	IPR002937;IPR006175	Domain Amine oxidase;Family YjgF/YER057c/UK114 family
OG0000478	25	23	None	None
OG0000479	25	23	None	None
OG0000480	25	23	IPR018823;IPR018820	Domain Putative ER transporter, 6TM, N-terminal;Domain Brefeldin A sensitivity protein-related, domain of unknown function DUF2421
OG0000481	25	23	None	None
OG0000482	25	23	IPR001878;IPR032570;IPR004088	Domain Zinc finger, CCHC-type;Domain Splicing factor 1, helix-hairpin domain;Domain K Homology domain, type 1
OG0000483	25	23	IPR000651;IPR001895	Domain Ras-like guanine nucleotide exchange factor, N-terminal;Domain Ras guanine-nucleotide exchange factors catalytic domain
OG0000484	25	23	IPR001518	Family Argininosuccinate synthase
OG0000485	25	23	IPR041617	N/A
OG0000486	25	23	IPR013108	Domain Amidohydrolase 3
OG0000487	25	23	IPR000490	Family Glycoside hydrolase family 17
OG0000488	25	23	IPR008147;IPR008146	Domain Glutamine synthetase, N-terminal domain;Domain Glutamine synthetase, catalytic domain
OG0000489	25	20	IPR000581	Family Dihydroxy-acid/6-phosphogluconate dehydratase
OG0000490	25	23	IPR024061	Domain NDT80 DNA-binding domain
OG0000491	25	23	IPR011545;IPR001650;IPR004179	Domain DEAD/DEAH box helicase domain;Domain Helicase, C-terminal domain-like;Domain Sec63 domain
OG0000492	25	22	None	None
OG0000493	25	23	None	None
OG0000494	25	23	IPR006594;IPR003877;IPR024964	Conserved_site LIS1 homology motif;Domain SPRY domain;Domain CTLH/CRA C-terminal to LisH motif domain
OG0000495	25	23	IPR018791	Family UV radiation resistance protein/autophagy-related protein 14
OG0000496	25	23	IPR000086	Domain NUDIX hydrolase domain
OG0000497	25	23	IPR029489;IPR019734	Domain O-GlcNAc transferase, C-terminal;Repeat Tetratricopeptide repeat
OG0000498	25	19	IPR007111;IPR031359	Domain NACHT nucleoside triphosphatase;Domain NWD NACHT-NTPase, N-terminal
OG0000499	25	13	None	None
OG0000500	25	23	IPR001789;IPR000232	Domain Signal transduction response regulator, receiver domain;Domain Heat shock factor (HSF)-type, DNA-binding
OG0000501	25	17	None	None
OG0000502	25	19	None	None
OG0000503	25	15	None	None
OG0000504	25	14	None	None
OG0000505	25	11	None	None
OG0000506	24	23	IPR019261	Domain Microbial-type PARG, catalytic domain
OG0000507	24	23	IPR013881;IPR010541	Domain Pre-mRNA-splicing factor 3 domain;Domain Small nuclear ribonucleoprotein Prp3, C-terminal domain
OG0000508	24	23	IPR001680;IPR010714;IPR006692	Repeat WD40 repeat;Domain Coatomer, alpha subunit, C-terminal;Domain Coatomer, WD associated region
OG0000509	24	23	IPR001019	Family Guanine nucleotide binding protein (G-protein), alpha subunit
OG0000510	24	23	IPR006652	Repeat Kelch repeat type 1
OG0000511	24	23	IPR020630;IPR020631	Domain Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain;Domain Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
OG0000512	24	23	IPR032630;IPR032631	Domain P-type ATPase, C-terminal;Domain P-type ATPase, N-terminal
OG0000513	24	23	IPR001609;IPR004009	Domain Myosin head, motor domain;Domain Myosin, N-terminal, SH3-like
OG0000514	24	23	IPR006073	Domain GTP binding domain
OG0000515	24	20	IPR004813	Family Oligopeptide transporter, OPT superfamily
OG0000516	24	23	IPR028945	Family Get1 family
OG0000517	24	23	IPR008207	Domain Signal transduction histidine kinase, phosphotransfer (Hpt) domain
OG0000518	24	23	None	None
OG0000519	24	23	IPR004360	Domain Glyoxalase/fosfomycin resistance/dioxygenase domain
OG0000520	24	23	None	None
OG0000521	24	23	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0000522	24	23	IPR000649	Family Initiation factor 2B-related
OG0000523	24	23	IPR011074;IPR001251	Domain CRAL/TRIO, N-terminal domain;Domain CRAL-TRIO lipid binding domain
OG0000524	24	23	IPR011701	Family Major facilitator superfamily
OG0000525	24	23	IPR001680	Repeat WD40 repeat
OG0000526	24	23	IPR024636;IPR024657;IPR001214	Domain Histone lysine methyltransferase SET associated;Domain COMPASS complex Set1 subunit, N-SET domain;Domain SET domain
OG0000527	24	23	IPR013922	Family Cyclin PHO80-like
OG0000528	24	23	None	None
OG0000529	24	19	None	None
OG0000530	24	23	IPR011701	Family Major facilitator superfamily
OG0000531	24	23	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000532	24	23	IPR019402	Family Frag1/DRAM/Sfk1
OG0000533	24	23	None	None
OG0000534	24	23	IPR019791;IPR001128;IPR002110	Family Haem peroxidase, animal-type;Family Cytochrome P450;Repeat Ankyrin repeat
OG0000535	24	23	IPR002293	Family Amino acid/polyamine transporter I
OG0000536	24	23	IPR000547	Repeat Clathrin, heavy chain/VPS, 7-fold repeat
OG0000537	24	23	IPR019261	Domain Microbial-type PARG, catalytic domain
OG0000538	24	23	IPR014840	Domain Hpc2-related domain
OG0000539	24	23	IPR001623	Domain DnaJ domain
OG0000540	24	23	IPR006075;IPR018027	Domain Aspartyl/Glutamyl-tRNA(Gln) amidotransferase, subunit B/E, catalytic;Domain Asn/Gln amidotransferase
OG0000541	24	23	IPR000547;IPR022365;IPR015348	Repeat Clathrin, heavy chain/VPS, 7-fold repeat;Repeat Clathrin, heavy chain, propeller repeat;Domain Clathrin, heavy chain, linker, core motif
OG0000542	24	23	IPR000649	Family Initiation factor 2B-related
OG0000543	24	19	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0000544	24	19	IPR018392	Domain LysM domain
OG0000545	24	17	IPR005828	Family Major facilitator, sugar transporter-like
OG0000546	24	23	IPR013087	Domain Zinc finger C2H2-type
OG0000547	24	23	IPR000198	Domain Rho GTPase-activating protein domain
OG0000548	24	23	IPR013961	Domain RAI1-like
OG0000549	24	23	IPR018958	Domain Knr4/Smi1-like domain
OG0000550	24	20	IPR004136	Domain Nitronate monooxygenase
OG0000551	24	23	IPR041667	Domain Cupin-like domain 8
OG0000552	24	23	IPR010573	Family Major facilitator transporter Str1/Tri12-like
OG0000553	24	23	IPR001650;IPR007502;IPR011709;IPR003029;IPR011545	Domain Helicase, C-terminal domain-like;Domain Helicase-associated domain;Domain DEAD-box helicase, OB fold;Domain S1 domain;Domain DEAD/DEAH box helicase domain
OG0000554	24	23	IPR005522	Family Inositol polyphosphate kinase
OG0000555	24	23	IPR001509	Domain NAD-dependent epimerase/dehydratase
OG0000556	24	23	None	None
OG0000557	24	23	None	None
OG0000558	24	23	IPR020981	Domain Monopolin complex subunit Csm1/Pcs1, C-terminal
OG0000559	24	23	IPR000277	Family Cys/Met metabolism, pyridoxal phosphate-dependent enzyme
OG0000560	24	23	IPR039551	Domain Choline/carnitine acyltransferase domain
OG0000561	24	23	IPR013912;IPR013992	Domain Adenylate cyclase-associated CAP, C-terminal;Conserved_site Adenylate cyclase-associated CAP, N-terminal
OG0000562	24	23	None	None
OG0000563	24	23	IPR002293	Family Amino acid/polyamine transporter I
OG0000564	24	23	IPR003779	Domain Carboxymuconolactone decarboxylase-like
OG0000565	24	22	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000566	24	23	IPR001752	Domain Kinesin motor domain
OG0000567	24	23	None	None
OG0000568	24	23	IPR000909	Domain Phosphatidylinositol-specific phospholipase C, X domain
OG0000569	24	23	IPR007109	Domain Brix domain
OG0000570	24	23	IPR003162	Family Transcription initiation factor TAFII31
OG0000571	24	23	IPR019601;IPR039558	Domain Oxoglutarate/iron-dependent oxygenase, C-terminal degradation domain;Domain Prolyl 3,4-dihydroxylase TPA1/OFD1, N-terminal domain
OG0000572	24	23	IPR012419	Domain Cas1p 10 TM acyl transferase domain
OG0000573	24	23	IPR001841	Domain Zinc finger, RING-type
OG0000574	24	23	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0000575	24	23	IPR011701	Family Major facilitator superfamily
OG0000576	24	23	IPR001806	Family Small GTPase
OG0000577	24	22	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0000578	24	18	IPR006254	Family Isocitrate lyase
OG0000579	24	23	IPR013786;IPR009075;IPR006091	Domain Acyl-CoA dehydrogenase/oxidase, N-terminal;Domain Acyl-CoA dehydrogenase/oxidase, C-terminal;Domain Acyl-CoA oxidase/dehydrogenase, middle domain
OG0000580	24	23	None	None
OG0000581	24	23	None	None
OG0000582	24	23	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0000583	24	23	IPR012001;IPR012000;IPR011766	Domain Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain;Domain Thiamine pyrophosphate enzyme, central domain;Domain Thiamine pyrophosphate enzyme, TPP-binding
OG0000584	24	23	IPR008217	Family Ccc1 family
OG0000585	24	23	IPR005036	Domain CBM21 (carbohydrate binding type-21) domain
OG0000586	24	23	IPR011766;IPR012000;IPR012001	Domain Thiamine pyrophosphate enzyme, TPP-binding;Domain Thiamine pyrophosphate enzyme, central domain;Domain Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain
