#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0000402	26	23	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0000403	25	22	None	None
OG0000404	25	23	None	None
OG0000405	25	23	None	None
OG0000406	25	23	None	None
OG0000407	25	23	GO:0006511;GO:0031625	ubiquitin-dependent protein catabolic process ;ubiquitin protein ligase binding 
OG0000408	25	23	None	None
OG0000409	25	23	GO:0003723	RNA binding 
OG0000410	25	16	GO:0016614;GO:0050660	oxidoreductase activity, acting on CH-OH group of donors ;flavin adenine dinucleotide binding 
OG0000411	25	23	None	None
OG0000412	25	20	None	None
OG0000413	25	23	None	None
OG0000414	25	16	GO:0008270;GO:0003677;GO:0006351;GO:0000981;GO:0006355	zinc ion binding ;DNA binding ;DNA-templated transcription ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 
OG0000415	25	23	None	None
OG0000416	25	23	GO:0005515	protein binding 
OG0000417	25	23	None	None
OG0000418	25	15	GO:0005524;GO:0016020;GO:0042626;GO:0055085;GO:0140359	ATP binding ;membrane ;ATPase-coupled transmembrane transporter activity ;transmembrane transport ;ABC-type transporter activity 
OG0000419	25	14	GO:0004499;GO:0050660;GO:0050661	N,N-dimethylaniline monooxygenase activity ;flavin adenine dinucleotide binding ;NADP binding 
OG0000420	25	23	None	None
OG0000421	25	23	GO:0006397	mRNA processing 
OG0000422	25	23	None	None
OG0000423	25	17	None	None
OG0000424	25	22	None	None
OG0000425	25	23	None	None
OG0000426	25	23	None	None
OG0000427	25	15	None	None
OG0000428	25	23	GO:0016787	hydrolase activity 
OG0000429	25	21	None	None
OG0000430	25	18	GO:0050660;GO:0016491	flavin adenine dinucleotide binding ;oxidoreductase activity 
OG0000431	25	23	GO:0005515	protein binding 
OG0000432	25	23	None	None
OG0000433	25	23	None	None
OG0000434	25	23	None	None
OG0000435	25	22	None	None
OG0000436	25	17	None	None
OG0000437	25	15	GO:0005515	protein binding 
OG0000438	25	23	None	None
OG0000439	25	20	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 
OG0000440	25	21	None	None
OG0000441	25	23	None	None
OG0000442	25	20	None	None
OG0000443	25	23	GO:0005515;GO:0016020;GO:0030001;GO:0046873;GO:0055085	protein binding ;membrane ;metal ion transport ;metal ion transmembrane transporter activity ;transmembrane transport 
OG0000444	25	23	None	None
OG0000445	25	23	GO:0005515	protein binding 
OG0000446	25	9	None	None
OG0000447	25	12	None	None
OG0000448	25	20	None	None
OG0000449	25	23	None	None
OG0000450	25	17	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0000451	25	23	None	None
OG0000452	25	23	None	None
OG0000453	25	22	None	None
OG0000454	25	19	None	None
OG0000455	25	19	GO:0016491;GO:0046872	oxidoreductase activity ;metal ion binding 
OG0000456	25	23	GO:0008483;GO:0030170	transaminase activity ;pyridoxal phosphate binding 
OG0000457	25	23	GO:0003922;GO:0005524;GO:0006164;GO:0006177	GMP synthase (glutamine-hydrolyzing) activity ;ATP binding ;purine nucleotide biosynthetic process ;GMP biosynthetic process 
OG0000458	25	23	None	None
OG0000459	25	23	GO:0000981;GO:0003677;GO:0006351;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;DNA binding ;DNA-templated transcription ;regulation of DNA-templated transcription ;zinc ion binding 
OG0000460	25	23	None	None
OG0000461	25	22	None	None
OG0000462	25	20	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0000463	25	20	None	None
OG0000464	25	23	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 
OG0000465	25	23	None	None
OG0000466	25	23	GO:0016757	glycosyltransferase activity 
OG0000467	25	23	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0000468	25	23	GO:0016020;GO:0140359;GO:0005524;GO:0042626;GO:0055085	membrane ;ABC-type transporter activity ;ATP binding ;ATPase-coupled transmembrane transporter activity ;transmembrane transport 
OG0000469	25	23	None	None
OG0000470	25	23	None	None
OG0000471	25	23	GO:0005524;GO:0140658;GO:0005515;GO:0042393;GO:0005634;GO:0006355	ATP binding ;ATP-dependent chromatin remodeler activity ;protein binding ;histone binding ;nucleus ;regulation of DNA-templated transcription 
OG0000472	25	15	GO:0016616;GO:0051287	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor ;NAD binding 
OG0000473	25	23	None	None
OG0000474	25	23	GO:0005515	protein binding 
OG0000475	25	23	GO:0016020;GO:0055085	membrane ;transmembrane transport 
OG0000476	25	23	None	None
OG0000477	25	19	GO:0016491	oxidoreductase activity 
OG0000478	25	23	None	None
OG0000479	25	23	None	None
OG0000480	25	23	None	None
OG0000481	25	23	None	None
OG0000482	25	23	GO:0003676;GO:0008270;GO:0003723	nucleic acid binding ;zinc ion binding ;RNA binding 
OG0000483	25	23	GO:0005085;GO:0007264	guanyl-nucleotide exchange factor activity ;small GTPase-mediated signal transduction 
OG0000484	25	23	GO:0004055;GO:0005524;GO:0006526	argininosuccinate synthase activity ;ATP binding ;arginine biosynthetic process 
OG0000485	25	23	None	None
OG0000486	25	23	None	None
OG0000487	25	23	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 
OG0000488	25	23	GO:0004356;GO:0006542;GO:0006807	glutamine synthetase activity ;glutamine biosynthetic process ;N/A
OG0000489	25	20	GO:0016836	hydro-lyase activity 
OG0000490	25	23	GO:0003677	DNA binding 
OG0000491	25	23	GO:0003676;GO:0005524	nucleic acid binding ;ATP binding 
OG0000492	25	22	None	None
OG0000493	25	23	None	None
OG0000494	25	23	GO:0005515	protein binding 
OG0000495	25	23	None	None
OG0000496	25	23	None	None
OG0000497	25	23	GO:0005515	protein binding 
OG0000498	25	19	None	None
OG0000499	25	13	None	None
OG0000500	25	23	GO:0000160;GO:0003700;GO:0006355;GO:0043565	phosphorelay signal transduction system ;DNA-binding transcription factor activity ;regulation of DNA-templated transcription ;sequence-specific DNA binding 
OG0000501	25	17	None	None
OG0000502	25	19	None	None
OG0000503	25	15	None	None
OG0000504	25	14	None	None
OG0000505	25	11	None	None
OG0000506	24	23	None	None
OG0000507	24	23	None	None
OG0000508	24	23	GO:0005198;GO:0005515;GO:0006886;GO:0016192;GO:0030126;GO:0030117	structural molecule activity ;protein binding ;intracellular protein transport ;vesicle-mediated transport ;COPI vesicle coat ;membrane coat 
OG0000509	24	23	GO:0003924;GO:0007186;GO:0019001;GO:0031683	GTPase activity ;G protein-coupled receptor signaling pathway ;guanyl nucleotide binding ;G-protein beta/gamma-subunit complex binding 
OG0000510	24	23	GO:0005515	protein binding 
OG0000511	24	23	GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity 
OG0000512	24	23	None	None
OG0000513	24	23	GO:0003774;GO:0005524;GO:0016459	cytoskeletal motor activity ;ATP binding ;myosin complex 
OG0000514	24	23	GO:0005525	GTP binding 
OG0000515	24	20	GO:0035673	oligopeptide transmembrane transporter activity 
OG0000516	24	23	GO:0071816	tail-anchored membrane protein insertion into ER membrane 
OG0000517	24	23	GO:0000160	phosphorelay signal transduction system 
OG0000518	24	23	None	None
OG0000519	24	23	None	None
OG0000520	24	23	None	None
OG0000521	24	23	None	None
OG0000522	24	23	GO:0044237	cellular metabolic process 
OG0000523	24	23	None	None
OG0000524	24	23	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0000525	24	23	GO:0005515	protein binding 
OG0000526	24	23	GO:0005515	protein binding 
OG0000527	24	23	GO:0000079;GO:0019901	regulation of cyclin-dependent protein serine/threonine kinase activity ;protein kinase binding 
OG0000528	24	23	None	None
OG0000529	24	19	None	None
OG0000530	24	23	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0000531	24	23	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0000532	24	23	None	None
OG0000533	24	23	None	None
OG0000534	24	23	GO:0004497;GO:0005506;GO:0016705;GO:0020037;GO:0005515	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding ;protein binding 
OG0000535	24	23	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0000536	24	23	GO:0006886;GO:0016192	intracellular protein transport ;vesicle-mediated transport 
OG0000537	24	23	None	None
OG0000538	24	23	None	None
OG0000539	24	23	None	None
OG0000540	24	23	GO:0016874;GO:0016884	ligase activity ;carbon-nitrogen ligase activity, with glutamine as amido-N-donor 
OG0000541	24	23	GO:0005198;GO:0006886;GO:0016192;GO:0030130;GO:0030132	structural molecule activity ;intracellular protein transport ;vesicle-mediated transport ;clathrin coat of trans-Golgi network vesicle ;clathrin coat of coated pit 
OG0000542	24	23	GO:0044237	cellular metabolic process 
OG0000543	24	19	None	None
OG0000544	24	19	None	None
OG0000545	24	17	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0000546	24	23	None	None
OG0000547	24	23	GO:0007165	signal transduction 
OG0000548	24	23	None	None
OG0000549	24	23	None	None
OG0000550	24	20	GO:0018580	nitronate monooxygenase activity 
OG0000551	24	23	None	None
OG0000552	24	23	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0000553	24	23	GO:0004386;GO:0003676;GO:0005524	helicase activity ;nucleic acid binding ;ATP binding 
OG0000554	24	23	GO:0016301;GO:0032958	kinase activity ;inositol phosphate biosynthetic process 
OG0000555	24	23	None	None
OG0000556	24	23	None	None
OG0000557	24	23	None	None
OG0000558	24	23	GO:0005515	protein binding 
OG0000559	24	23	GO:0019346;GO:0030170	transsulfuration ;pyridoxal phosphate binding 
OG0000560	24	23	None	None
OG0000561	24	23	GO:0003779;GO:0007010	actin binding ;cytoskeleton organization 
OG0000562	24	23	None	None
OG0000563	24	23	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0000564	24	23	GO:0051920	peroxiredoxin activity 
OG0000565	24	22	GO:0008270;GO:0000981;GO:0006355	zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 
OG0000566	24	23	GO:0003777;GO:0005524;GO:0007018;GO:0008017	microtubule motor activity ;ATP binding ;microtubule-based movement ;microtubule binding 
OG0000567	24	23	None	None
OG0000568	24	23	None	None
OG0000569	24	23	GO:0006364;GO:0019843	rRNA processing ;rRNA binding 
OG0000570	24	23	GO:0006352	DNA-templated transcription initiation 
OG0000571	24	23	GO:0005506;GO:0016706;GO:0031418	iron ion binding ;2-oxoglutarate-dependent dioxygenase activity ;L-ascorbic acid binding 
OG0000572	24	23	None	None
OG0000573	24	23	None	None
OG0000574	24	23	None	None
OG0000575	24	23	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0000576	24	23	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0000577	24	22	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0000578	24	18	GO:0004451;GO:0019752	isocitrate lyase activity ;carboxylic acid metabolic process 
OG0000579	24	23	GO:0016627;GO:0050660	oxidoreductase activity, acting on the CH-CH group of donors ;flavin adenine dinucleotide binding 
OG0000580	24	23	None	None
OG0000581	24	23	None	None
OG0000582	24	23	None	None
OG0000583	24	23	GO:0000287;GO:0030976;GO:0003824	magnesium ion binding ;thiamine pyrophosphate binding ;catalytic activity 
OG0000584	24	23	GO:0005384;GO:0030026	manganese ion transmembrane transporter activity ;intracellular manganese ion homeostasis 
OG0000585	24	23	GO:0005515	protein binding 
OG0000586	24	23	GO:0003824;GO:0030976;GO:0000287	catalytic activity ;thiamine pyrophosphate binding ;magnesium ion binding 
OG0000587	24	23	GO:0004618;GO:0006096	phosphoglycerate kinase activity ;glycolytic process 
OG0000588	24	23	None	None
OG0000589	24	23	GO:0016592	mediator complex 
OG0000590	24	23	None	None
OG0000591	24	23	GO:0005524	ATP binding 
OG0000592	24	23	None	None
OG0000593	24	23	GO:0004806;GO:0016042	triacylglycerol lipase activity ;lipid catabolic process 
OG0000594	24	23	None	None
OG0000595	24	21	None	None
OG0000596	24	22	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 
OG0000597	24	23	GO:0005515	protein binding 
OG0000598	24	23	None	None
OG0000599	24	23	GO:0003676;GO:0005524	nucleic acid binding ;ATP binding 
OG0000600	24	23	None	None
OG0000601	24	23	None	None
OG0000602	24	23	None	None
OG0000603	24	23	None	None
OG0000604	24	17	GO:0003824;GO:0006725;GO:0008199	catalytic activity ;N/A;ferric iron binding 
OG0000605	24	23	GO:0016620;GO:0051287;GO:0008652;GO:0046983	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor ;NAD binding ;amino acid biosynthetic process ;protein dimerization activity 
OG0000606	24	23	GO:0003723	RNA binding 
OG0000607	24	23	GO:0016491;GO:0046872	oxidoreductase activity ;metal ion binding 
OG0000608	24	23	None	None
OG0000609	24	23	GO:0016407	acetyltransferase activity 
OG0000610	24	23	None	None
OG0000611	24	18	GO:0016491	oxidoreductase activity 
OG0000612	24	17	GO:0006725;GO:0008198;GO:0016491	N/A;ferrous iron binding ;oxidoreductase activity 
OG0000613	24	23	None	None
OG0000614	24	23	GO:0016491	oxidoreductase activity 
OG0000615	24	23	GO:0016491	oxidoreductase activity 
OG0000616	24	23	None	None
OG0000617	24	23	GO:0005515	protein binding 
OG0000618	24	23	None	None
OG0000619	24	23	GO:0005515	protein binding 
OG0000620	24	23	GO:0031151	histone H3K79 methyltransferase activity 
OG0000621	24	23	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0000622	24	23	GO:0070403	NAD+ binding 
OG0000623	24	23	None	None
OG0000624	24	23	GO:0000287;GO:0004749;GO:0009165	magnesium ion binding ;ribose phosphate diphosphokinase activity ;nucleotide biosynthetic process 
OG0000625	24	18	GO:0016491	oxidoreductase activity 
OG0000626	24	23	GO:0005524	ATP binding 
OG0000627	24	23	GO:0019346;GO:0030170	transsulfuration ;pyridoxal phosphate binding 
OG0000628	24	23	GO:0006099;GO:0046912	tricarboxylic acid cycle ;acyltransferase activity, acyl groups converted into alkyl on transfer 
OG0000629	24	23	GO:0003873;GO:0005524;GO:0006000	6-phosphofructo-2-kinase activity ;ATP binding ;fructose metabolic process 
OG0000630	24	23	None	None
OG0000631	24	23	None	None
OG0000632	24	22	None	None
OG0000633	24	23	GO:0005975;GO:0016853	carbohydrate metabolic process ;isomerase activity 
OG0000634	24	23	GO:0000413;GO:0003755	protein peptidyl-prolyl isomerization ;peptidyl-prolyl cis-trans isomerase activity 
OG0000635	24	23	GO:0006099;GO:0016829	tricarboxylic acid cycle ;lyase activity 
OG0000636	24	23	None	None
OG0000637	24	23	GO:0003723	RNA binding 
OG0000638	24	23	None	None
OG0000639	24	23	None	None
OG0000640	24	23	GO:0009231;GO:0009349	riboflavin biosynthetic process ;riboflavin synthase complex 
OG0000641	24	23	GO:0006812;GO:0008324;GO:0016020;GO:0055085	monoatomic cation transport ;monoatomic cation transmembrane transporter activity ;membrane ;transmembrane transport 
OG0000642	24	23	None	None
OG0000643	24	23	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0000644	24	23	GO:0005524	ATP binding 
OG0000645	24	23	None	None
OG0000646	24	23	GO:0000166;GO:0004812;GO:0005524;GO:0006418	nucleotide binding ;aminoacyl-tRNA ligase activity ;ATP binding ;tRNA aminoacylation for protein translation 
OG0000647	24	23	GO:0016616;GO:0051287	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor ;NAD binding 
OG0000648	24	23	GO:0016787	hydrolase activity 
OG0000649	24	23	None	None
OG0000650	24	23	None	None
OG0000651	24	23	GO:0000145;GO:0006887	exocyst ;exocytosis 
OG0000652	24	17	None	None
OG0000653	24	23	GO:0005515	protein binding 
OG0000654	24	23	GO:0005975	carbohydrate metabolic process 
OG0000655	24	19	None	None
OG0000656	24	23	None	None
OG0000657	24	23	GO:0004843;GO:0016579	cysteine-type deubiquitinase activity ;protein deubiquitination 
OG0000658	24	23	GO:0003677;GO:0003916;GO:0006265	DNA binding ;DNA topoisomerase activity ;DNA topological change 
OG0000659	24	23	GO:0004146;GO:0046654	dihydrofolate reductase activity ;tetrahydrofolate biosynthetic process 
OG0000660	24	22	None	None
OG0000661	24	23	None	None
OG0000662	24	23	None	None
OG0000663	24	23	None	None
OG0000664	24	23	None	None
OG0000665	24	23	None	None
OG0000666	24	23	GO:0005525;GO:0003924	GTP binding ;GTPase activity 
OG0000667	24	23	GO:0019239	deaminase activity 
OG0000668	24	23	None	None
OG0000669	24	23	None	None
OG0000670	24	23	GO:0009916	alternative oxidase activity 
