#cluster_id	cluster_protein_count	protein_median_count	TAXON_count	attribute	attribute_cluster_type	protein_span_mean	protein_span_sd	epigloea_count	other_count	epigloea_median	other_median	epigloea_cov	other_cov
OG0000249	30	2.0	16	compare	specific	278.46666666666664	40.04059051623601	0	30	0.0	1.5	0.00	0.80
OG0000250	30	2.0	17	compare	specific	261.6333333333333	62.0835369124179	0	30	0.0	1.0	0.00	0.85
OG0000251	30	2.0	15	compare	specific	498.53333333333336	72.99348524963642	0	30	0.0	1.5	0.00	0.75
OG0000252	30	2.0	19	compare	specific	270.9	37.763606819264496	0	30	0.0	2.0	0.00	0.95
OG0000253	30	1.0	22	compare	shared	304.06666666666666	22.65970481321904	2	28	1.0	1.0	0.67	1.00
OG0000254	30	1.0	23	compare	shared	500.1333333333333	76.66582608234837	10	20	3.0	1.0	1.00	1.00
OG0000255	30	1.0	22	compare	shared	624.7666666666667	243.13818887391773	2	28	1.0	1.0	0.67	1.00
OG0000256	30	2.0	17	compare	specific	363.06666666666666	40.34099100859517	0	30	0.0	2.0	0.00	0.85
OG0000257	30	1.0	23	compare	shared	602.6666666666666	94.81889169475788	3	27	1.0	1.0	1.00	1.00
OG0000258	30	2.0	17	compare	specific	569.3	51.01316823461696	0	30	0.0	2.0	0.00	0.85
OG0000259	30	2.0	16	compare	specific	540.4	90.71552605076303	0	30	0.0	2.0	0.00	0.80
OG0000260	30	2.0	18	compare	specific	343.43333333333334	284.231324022451	0	30	0.0	2.0	0.00	0.90
OG0000261	30	2.0	19	compare	specific	551.9	75.80428747768822	0	30	0.0	2.0	0.00	0.95
OG0000262	30	1.0	23	compare	shared	530.2333333333333	130.31645670784977	3	27	1.0	1.0	1.00	1.00
OG0000263	30	1.0	22	compare	shared	1046.8333333333333	220.31206402636138	3	27	1.0	1.0	1.00	0.95
OG0000264	30	2.0	19	compare	specific	510.0	71.40914974053862	0	30	0.0	1.5	0.00	0.95
OG0000265	30	1.0	19	compare	specific	539.2666666666667	46.5431221795683	0	30	0.0	1.0	0.00	0.95
OG0000266	30	2.0	17	compare	specific	322.1666666666667	1.593389120362283	0	30	0.0	2.0	0.00	0.85
OG0000267	30	1.0	23	compare	shared	766.6333333333333	216.4656221101992	3	27	1.0	1.0	1.00	1.00
OG0000268	30	1.0	23	compare	shared	341.93333333333334	129.08186893940174	4	26	1.0	1.0	1.00	1.00
OG0000269	30	1.0	23	compare	shared	420.0	81.95527235429498	6	24	2.0	1.0	1.00	1.00
OG0000270	30	1.5	20	compare	shared	525.6666666666666	41.404776965412516	2	28	1.0	1.5	0.67	0.90
OG0000271	30	3.5	8	compare	specific	730.6666666666666	225.1254958659478	0	30	0.0	0.0	0.00	0.40
OG0000272	30	1.0	17	compare	specific	676.9666666666667	185.8677815605013	0	30	0.0	1.0	0.00	0.85
OG0000273	30	2.0	16	compare	specific	404.1333333333333	142.46373417665126	0	30	0.0	2.0	0.00	0.80
OG0000274	29	1.0	23	compare	shared	302.3448275862069	7.957975232297452	3	26	1.0	1.0	1.00	1.00
OG0000275	29	1.0	23	compare	shared	3397.896551724138	1736.0604896665361	7	22	2.0	1.0	1.00	1.00
OG0000276	29	1.0	20	compare	specific	536.2068965517242	49.274305614761175	0	29	0.0	1.0	0.00	1.00
OG0000277	29	1.0	23	compare	shared	369.58620689655174	42.22723197292389	3	26	1.0	1.0	1.00	1.00
OG0000278	29	2.0	15	compare	specific	567.4137931034483	114.92381801733416	0	29	0.0	2.0	0.00	0.75
OG0000279	29	1.0	23	compare	shared	639.448275862069	237.99486899813857	3	26	1.0	1.0	1.00	1.00
OG0000280	29	2.0	15	compare	specific	316.62068965517244	38.70437362179383	0	29	0.0	1.0	0.00	0.75
OG0000281	29	1.5	18	compare	shared	434.44827586206895	106.78937897817644	3	26	1.0	1.0	1.00	0.75
OG0000282	29	1.5	14	compare	specific	605.3448275862069	183.11787721575618	0	29	0.0	1.0	0.00	0.70
OG0000283	29	2.0	18	compare	specific	357.41379310344826	79.46264237922263	0	29	0.0	2.0	0.00	0.90
OG0000284	29	2.0	16	compare	specific	568.551724137931	162.47176650366197	0	29	0.0	2.0	0.00	0.80
OG0000285	29	2.0	19	compare	specific	526.2413793103449	23.970751103007405	0	29	0.0	1.5	0.00	0.95
OG0000286	29	2.0	16	compare	specific	531.551724137931	79.15919630148045	0	29	0.0	2.0	0.00	0.80
OG0000287	29	2.0	18	compare	specific	296.13793103448273	25.60673960036226	0	29	0.0	1.5	0.00	0.90
OG0000288	29	1.0	21	compare	shared	403.9310344827586	44.85373242800368	3	26	1.0	1.0	1.00	0.90
OG0000289	29	1.0	22	compare	shared	510.7241379310345	290.6860964317688	4	25	1.0	1.0	1.00	0.95
OG0000290	29	1.0	23	compare	shared	843.1379310344828	326.12275287159434	4	25	1.0	1.0	1.00	1.00
OG0000291	29	1.0	23	compare	shared	605.3793103448276	12.192178932027806	3	26	1.0	1.0	1.00	1.00
OG0000292	29	1.0	23	compare	shared	630.9310344827586	35.127286804423	3	26	1.0	1.0	1.00	1.00
OG0000293	29	1.0	19	compare	shared	931.9655172413793	858.9731834262477	3	26	1.0	1.0	1.00	0.80
OG0000294	29	2.0	17	compare	shared	472.48275862068965	103.59757043138882	3	26	1.0	1.0	1.00	0.70
OG0000295	29	2.0	17	compare	specific	395.37931034482756	54.91398527547168	0	29	0.0	1.5	0.00	0.85
OG0000296	29	2.0	13	compare	shared	338.86206896551727	79.3028782092498	1	28	0.0	1.0	0.33	0.60
OG0000297	29	2.0	15	compare	specific	424.9655172413793	106.46336030203737	0	29	0.0	2.0	0.00	0.75
OG0000298	28	1.0	23	compare	shared	1429.2142857142858	442.812226984923	3	25	1.0	1.0	1.00	1.00
OG0000299	28	1.0	18	compare	specific	503.17857142857144	160.65114235764503	0	28	0.0	1.0	0.00	0.90
OG0000300	28	2.0	18	compare	specific	431.2142857142857	82.39034146880894	0	28	0.0	1.5	0.00	0.90
OG0000301	28	1.5	18	compare	shared	390.57142857142856	34.00990251952738	3	25	1.0	1.0	1.00	0.75
OG0000302	28	1.0	22	compare	shared	443.25	175.2597307263871	3	25	1.0	1.0	1.00	0.95
OG0000303	28	2.0	15	compare	specific	224.78571428571428	25.79362759461716	0	28	0.0	2.0	0.00	0.75
OG0000304	28	1.0	23	compare	shared	511.57142857142856	208.9922125294605	3	25	1.0	1.0	1.00	1.00
OG0000305	28	2.0	17	compare	specific	471.25	65.87359377734644	0	28	0.0	1.5	0.00	0.85
OG0000306	28	1.0	22	compare	shared	283.14285714285717	24.18635135436378	2	26	1.0	1.0	0.67	1.00
OG0000307	28	1.0	23	compare	shared	115.89285714285714	5.387414472070768	3	25	1.0	1.0	1.00	1.00
OG0000308	28	2.0	17	compare	specific	191.39285714285714	7.247360532902828	0	28	0.0	1.0	0.00	0.85
OG0000309	28	2.0	13	compare	specific	576.6428571428571	90.03420551804356	0	28	0.0	1.0	0.00	0.65
OG0000310	28	1.0	17	compare	specific	452.32142857142856	100.62485264281263	0	28	0.0	1.0	0.00	0.85
OG0000311	28	2.0	17	compare	specific	254.39285714285714	21.82288982715541	0	28	0.0	2.0	0.00	0.85
OG0000312	28	1.0	19	compare	specific	738.0357142857143	246.3942082666452	0	28	0.0	1.0	0.00	0.95
OG0000313	28	2.0	14	compare	specific	494.2142857142857	246.1830557507472	0	28	0.0	2.0	0.00	0.70
OG0000314	28	1.0	23	compare	shared	1494.857142857143	480.78237683753656	3	25	1.0	1.0	1.00	1.00
OG0000315	28	1.0	22	compare	shared	622.6071428571429	107.47369754160924	3	25	1.0	1.0	1.00	0.95
OG0000316	28	1.0	23	compare	shared	841.1071428571429	321.9230541699716	3	25	1.0	1.0	1.00	1.00
OG0000317	28	2.0	16	compare	specific	485.4642857142857	122.48191765751068	0	28	0.0	2.0	0.00	0.80
OG0000318	28	1.0	20	compare	specific	499.32142857142856	44.97463854490548	0	28	0.0	1.0	0.00	1.00
OG0000319	28	1.0	23	compare	shared	283.5357142857143	19.870081858442973	3	25	1.0	1.0	1.00	1.00
OG0000320	28	1.0	17	compare	specific	536.2142857142857	17.157582960930846	0	28	0.0	1.0	0.00	0.85
OG0000321	28	1.0	23	compare	shared	262.5357142857143	32.78009211054035	3	25	1.0	1.0	1.00	1.00
OG0000322	28	1.0	23	compare	shared	528.2857142857143	11.347929776134572	3	25	1.0	1.0	1.00	1.00
OG0000323	28	1.0	22	compare	shared	347.0	133.05986837295674	3	25	1.0	1.0	1.00	0.95
OG0000324	28	2.0	13	compare	specific	671.6071428571429	287.264106863069	0	28	0.0	1.0	0.00	0.65
OG0000325	28	1.0	19	compare	shared	183.39285714285714	80.08225204024133	6	22	2.0	1.0	1.00	0.80
OG0000326	28	2.0	13	compare	specific	733.75	464.09124910948276	0	28	0.0	1.5	0.00	0.65
OG0000327	27	1.0	23	compare	shared	1436.4444444444443	217.82074406082145	3	24	1.0	1.0	1.00	1.00
OG0000328	27	1.0	23	compare	shared	570.9629629629629	153.92698641491168	4	23	1.0	1.0	1.00	1.00
OG0000329	27	1.0	18	compare	shared	257.1111111111111	79.45571015693717	1	26	0.0	1.0	0.33	0.85
OG0000330	27	1.0	23	compare	shared	479.3333333333333	145.09383936688084	3	24	1.0	1.0	1.00	1.00
OG0000331	27	1.0	23	compare	shared	686.2592592592592	103.73670109949929	3	24	1.0	1.0	1.00	1.00
OG0000332	27	1.0	23	compare	shared	539.5925925925926	45.93897664032086	3	24	1.0	1.0	1.00	1.00
OG0000333	27	1.0	23	compare	shared	1125.148148148148	42.22927166622145	3	24	1.0	1.0	1.00	1.00
OG0000334	27	1.0	23	compare	shared	537.4074074074074	143.9465588229957	3	24	1.0	1.0	1.00	1.00
OG0000335	27	1.0	21	compare	shared	702.7037037037037	274.42300611023643	2	25	1.0	1.0	0.67	0.95
OG0000336	27	1.0	23	compare	shared	582.0	175.5680726901909	4	23	1.0	1.0	1.00	1.00
OG0000337	27	2.0	14	compare	specific	524.0	184.32760690321638	0	27	0.0	1.0	0.00	0.70
OG0000338	27	1.0	23	compare	shared	586.2592592592592	28.635115185267292	3	24	1.0	1.0	1.00	1.00
OG0000339	27	1.0	23	compare	shared	453.81481481481484	70.08726678724493	7	20	2.0	1.0	1.00	1.00
OG0000340	27	1.0	23	compare	shared	469.1111111111111	156.999960682546	5	22	2.0	1.0	1.00	1.00
OG0000341	27	1.5	18	compare	specific	708.6296296296297	25.71517515390784	0	27	0.0	1.0	0.00	0.90
OG0000342	27	1.0	23	compare	shared	1004.9629629629629	351.2876294836724	4	23	1.0	1.0	1.00	1.00
OG0000343	27	1.0	19	compare	shared	505.3333333333333	103.94585485117113	3	24	1.0	1.0	1.00	0.80
OG0000344	27	1.0	19	compare	specific	523.074074074074	42.229466565005104	0	27	0.0	1.0	0.00	0.95
OG0000345	27	1.0	18	compare	specific	538.5925925925926	71.36668963581512	0	27	0.0	1.0	0.00	0.90
OG0000346	27	1.0	22	compare	shared	135.96296296296296	22.056294107110766	2	25	1.0	1.0	0.67	1.00
OG0000347	27	1.0	20	compare	specific	106.85185185185185	4.781939043430934	0	27	0.0	1.0	0.00	1.00
OG0000348	27	2.0	16	compare	specific	442.037037037037	54.70898191642722	0	27	0.0	2.0	0.00	0.80
OG0000349	27	1.0	23	compare	shared	511.25925925925924	12.19165650517566	7	20	1.0	1.0	1.00	1.00
OG0000350	27	1.0	23	compare	shared	4183.481481481482	1344.8208298773036	3	24	1.0	1.0	1.00	1.00
OG0000351	27	1.0	20	compare	specific	533.2592592592592	351.6557231148831	0	27	0.0	1.0	0.00	1.00
OG0000352	27	1.0	23	compare	shared	1471.0740740740741	166.38018176273857	3	24	1.0	1.0	1.00	1.00
OG0000353	27	1.0	23	compare	shared	864.8888888888889	234.65819639595475	3	24	1.0	1.0	1.00	1.00
OG0000354	27	1.5	18	compare	specific	1375.111111111111	105.61086270354795	0	27	0.0	1.0	0.00	0.90
OG0000355	27	1.0	22	compare	shared	325.55555555555554	5.769224438109854	2	25	1.0	1.0	0.67	1.00
OG0000356	27	1.0	23	compare	shared	765.8148148148148	185.53886226381493	4	23	1.0	1.0	1.00	1.00
OG0000357	27	2.0	15	compare	specific	490.3703703703704	215.25938670945226	0	27	0.0	1.0	0.00	0.75
OG0000358	27	1.0	15	compare	shared	416.22222222222223	196.3572581788261	7	20	1.0	1.0	1.00	0.60
OG0000359	26	1.0	23	compare	shared	736.8846153846154	3.104920698565215	3	23	1.0	1.0	1.00	1.00
OG0000360	26	1.0	20	compare	shared	841.3076923076923	102.41685905040966	2	24	0.0	1.0	0.33	0.95
OG0000361	26	1.0	23	compare	shared	815.8846153846154	241.45127346034295	3	23	1.0	1.0	1.00	1.00
OG0000362	26	2.0	16	compare	specific	663.8076923076923	219.11114482604998	0	26	0.0	1.0	0.00	0.80
OG0000363	26	1.0	23	compare	shared	2191.076923076923	100.58021027132948	3	23	1.0	1.0	1.00	1.00
OG0000364	26	1.0	23	compare	shared	477.1923076923077	65.02071813646977	3	23	1.0	1.0	1.00	1.00
OG0000365	26	1.0	22	compare	shared	461.0	96.84007434941384	3	23	1.0	1.0	1.00	0.95
OG0000366	26	1.0	17	compare	specific	467.7692307692308	139.96573967947896	0	26	0.0	1.0	0.00	0.85
OG0000367	26	1.0	17	compare	specific	545.9230769230769	32.55755032001389	0	26	0.0	1.0	0.00	0.85
OG0000368	26	1.0	21	compare	shared	282.7692307692308	13.633408322397127	3	23	1.0	1.0	1.00	0.90
OG0000369	26	1.0	22	compare	shared	691.6923076923077	305.28407568018565	3	23	1.0	1.0	1.00	0.95
OG0000370	26	2.0	16	compare	specific	596.3461538461538	167.2055258351903	0	26	0.0	1.0	0.00	0.80
OG0000371	26	1.0	23	compare	shared	780.0769230769231	203.32011953055004	4	22	1.0	1.0	1.00	1.00
OG0000372	26	1.0	23	compare	shared	1162.0	238.88104538902587	3	23	1.0	1.0	1.00	1.00
OG0000373	26	2.0	15	compare	specific	323.15384615384613	89.67106226806965	0	26	0.0	1.0	0.00	0.75
OG0000374	26	1.0	23	compare	shared	545.3461538461538	140.65613889298976	5	21	2.0	1.0	1.00	1.00
OG0000375	26	1.0	23	compare	shared	303.61538461538464	28.19994124799788	3	23	1.0	1.0	1.00	1.00
OG0000376	26	1.0	20	compare	specific	320.65384615384613	45.54874169307518	0	26	0.0	1.0	0.00	1.00
OG0000377	26	2.0	17	compare	specific	482.7692307692308	58.27211213998031	0	26	0.0	1.0	0.00	0.85
OG0000378	26	1.0	22	compare	shared	507.1923076923077	11.582543997058115	6	20	2.0	1.0	1.00	0.95
OG0000379	26	1.0	23	compare	shared	597.3076923076923	168.846942349657	5	21	2.0	1.0	1.00	1.00
OG0000380	26	2.0	14	compare	specific	473.8076923076923	157.20222625913541	0	26	0.0	1.5	0.00	0.70
OG0000381	26	1.0	23	compare	shared	556.6153846153846	9.21569281621519	6	20	2.0	1.0	1.00	1.00
OG0000382	26	1.0	23	compare	shared	842.5769230769231	221.405331927479	5	21	2.0	1.0	1.00	1.00
OG0000383	26	1.0	23	compare	shared	850.4230769230769	213.51205569942434	3	23	1.0	1.0	1.00	1.00
OG0000384	26	1.0	21	compare	shared	529.1923076923077	88.43294688448732	6	20	2.0	1.0	1.00	0.90
OG0000385	26	1.0	23	compare	shared	218.92307692307693	2.1825016860170936	6	20	2.0	1.0	1.00	1.00
OG0000386	26	1.0	23	compare	shared	371.5769230769231	127.25660722665931	3	23	1.0	1.0	1.00	1.00
OG0000387	26	1.0	17	compare	specific	688.4615384615385	116.27726504723057	0	26	0.0	1.0	0.00	0.85
OG0000388	26	1.0	22	compare	shared	761.8076923076923	277.26355404626634	5	21	1.0	1.0	1.00	0.95
OG0000389	26	1.0	22	compare	shared	496.7692307692308	147.20193029992396	4	22	1.0	1.0	1.00	0.95
OG0000390	26	1.0	23	compare	shared	618.4615384615385	93.4621399157602	3	23	1.0	1.0	1.00	1.00
OG0000391	26	1.0	23	compare	shared	1234.076923076923	39.7868581674934	3	23	1.0	1.0	1.00	1.00
OG0000392	26	2.0	17	compare	specific	514.6538461538462	111.04085953020673	0	26	0.0	1.0	0.00	0.85
OG0000393	26	2.0	17	compare	specific	461.65384615384613	33.81504251944268	0	26	0.0	1.0	0.00	0.85
OG0000394	26	1.0	18	compare	specific	466.3076923076923	57.80189591698211	0	26	0.0	1.0	0.00	0.90
OG0000395	26	1.0	23	compare	shared	233.30769230769232	16.83350420754174	6	20	2.0	1.0	1.00	1.00
OG0000396	26	1.0	23	compare	shared	614.9230769230769	202.93764163045884	3	23	1.0	1.0	1.00	1.00
OG0000397	26	1.0	23	compare	shared	70.96153846153847	0.19230769230769237	6	20	2.0	1.0	1.00	1.00
OG0000398	26	1.0	20	compare	shared	395.96153846153845	149.76198572022176	1	25	0.0	1.0	0.33	0.95
OG0000399	26	1.0	23	compare	shared	371.9230769230769	45.548725454534335	3	23	1.0	1.0	1.00	1.00
OG0000400	26	2.0	16	compare	specific	461.4230769230769	74.94109126349383	0	26	0.0	1.5	0.00	0.80
OG0000401	26	1.0	23	compare	shared	645.5384615384615	81.03476498450942	3	23	1.0	1.0	1.00	1.00
OG0000402	26	1.0	23	compare	shared	636.3846153846154	9.575919008224277	6	20	2.0	1.0	1.00	1.00
OG0000403	25	1.0	22	compare	shared	768.4	238.28252139005073	4	21	1.0	1.0	1.00	0.95
OG0000404	25	1.0	23	compare	shared	609.68	98.53678297975839	3	22	1.0	1.0	1.00	1.00
OG0000405	25	1.0	23	compare	shared	480.0	146.2608628444397	3	22	1.0	1.0	1.00	1.00
OG0000406	25	1.0	23	compare	shared	1007.52	234.57469940298336	3	22	1.0	1.0	1.00	1.00
OG0000407	25	1.0	23	compare	shared	802.16	292.62080308822885	3	22	1.0	1.0	1.00	1.00
OG0000408	25	1.0	23	compare	shared	407.12	5.4282225451799615	3	22	1.0	1.0	1.00	1.00
OG0000409	25	1.0	23	compare	shared	1164.44	517.6989148143929	3	22	1.0	1.0	1.00	1.00
OG0000410	25	2.0	16	compare	specific	609.12	97.84940265530494	0	25	0.0	1.0	0.00	0.80
OG0000411	25	1.0	23	compare	shared	329.2	62.510799067041205	3	22	1.0	1.0	1.00	1.00
OG0000412	25	1.0	20	compare	shared	541.12	74.11845654086436	3	22	1.0	1.0	1.00	0.85
OG0000413	25	1.0	23	compare	shared	687.0	123.40729313942511	3	22	1.0	1.0	1.00	1.00
OG0000414	25	2.0	16	compare	specific	734.12	53.1927213065848	0	25	0.0	1.0	0.00	0.80
OG0000415	25	1.0	23	compare	shared	952.08	224.45630666122977	3	22	1.0	1.0	1.00	1.00
OG0000416	25	1.0	23	compare	shared	584.96	28.77009558552074	5	20	1.0	1.0	1.00	1.00
OG0000417	25	1.0	23	compare	shared	632.48	138.41708565058002	3	22	1.0	1.0	1.00	1.00
OG0000418	25	2.0	15	compare	specific	1432.48	51.819008095485586	0	25	0.0	1.0	0.00	0.75
OG0000419	25	2.0	14	compare	specific	575.16	59.685629761275024	0	25	0.0	1.0	0.00	0.70
OG0000420	25	1.0	23	compare	shared	811.0	210.98037823456474	3	22	1.0	1.0	1.00	1.00
OG0000421	25	1.0	23	compare	shared	877.96	196.8431822543011	3	22	1.0	1.0	1.00	1.00
OG0000422	25	1.0	23	compare	shared	415.04	45.4897614854156	5	20	2.0	1.0	1.00	1.00
OG0000423	25	1.0	17	compare	shared	259.8	10.848041297856494	3	22	1.0	1.0	1.00	0.70
OG0000424	25	1.0	22	compare	shared	450.4	109.63393635184318	5	20	2.0	1.0	1.00	0.95
OG0000425	25	1.0	23	compare	shared	465.04	115.66727454211065	3	22	1.0	1.0	1.00	1.00
OG0000426	25	1.0	23	compare	shared	1042.72	257.18235087190567	3	22	1.0	1.0	1.00	1.00
OG0000427	25	2.0	15	compare	specific	322.52	23.554396617192296	0	25	0.0	1.0	0.00	0.75
OG0000428	25	1.0	23	compare	shared	542.84	110.71754332534661	3	22	1.0	1.0	1.00	1.00
OG0000429	25	1.0	21	compare	shared	343.64	59.26947274946858	3	22	1.0	1.0	1.00	0.90
OG0000430	25	1.0	18	compare	specific	406.12	120.17231627958245	0	25	0.0	1.0	0.00	0.90
OG0000431	25	1.0	23	compare	shared	1171.8	479.71850078978605	3	22	1.0	1.0	1.00	1.00
OG0000432	25	1.0	23	compare	shared	1229.96	348.95460793633316	3	22	1.0	1.0	1.00	1.00
OG0000433	25	1.0	23	compare	shared	516.12	204.93478377278956	3	22	1.0	1.0	1.00	1.00
OG0000434	25	1.0	23	compare	shared	426.84	173.1851448594827	3	22	1.0	1.0	1.00	1.00
OG0000435	25	1.0	22	compare	shared	428.8	140.02628324711046	3	22	1.0	1.0	1.00	0.95
OG0000436	25	1.0	17	compare	specific	508.84	142.2675451394309	0	25	0.0	1.0	0.00	0.85
OG0000437	25	2.0	15	compare	specific	298.64	82.65391944729542	0	25	0.0	1.5	0.00	0.75
OG0000438	25	1.0	23	compare	shared	482.32	133.8299577822544	4	21	1.0	1.0	1.00	1.00
OG0000439	25	1.0	20	compare	specific	395.68	58.30246650014048	0	25	0.0	1.0	0.00	1.00
OG0000440	25	1.0	21	compare	shared	470.0	144.44209912625888	3	22	1.0	1.0	1.00	0.90
OG0000441	25	1.0	23	compare	shared	645.28	178.31579178524822	3	22	1.0	1.0	1.00	1.00
OG0000442	25	1.0	20	compare	specific	333.92	39.138645863136354	0	25	0.0	1.0	0.00	1.00
OG0000443	25	1.0	23	compare	shared	1314.64	181.6948827017426	5	20	1.0	1.0	1.00	1.00
OG0000444	25	1.0	23	compare	shared	202.32	13.12012195065275	3	22	1.0	1.0	1.00	1.00
OG0000445	25	1.0	23	compare	shared	428.12	96.97353040907606	3	22	1.0	1.0	1.00	1.00
OG0000446	25	3.0	9	compare	specific	285.4	54.745958754962004	0	25	0.0	0.0	0.00	0.45
OG0000447	25	2.0	12	compare	specific	109.32	16.71339582490644	0	25	0.0	1.5	0.00	0.60
OG0000448	25	1.0	20	compare	specific	372.08	98.04771083508274	0	25	0.0	1.0	0.00	1.00
OG0000449	25	1.0	23	compare	shared	266.24	28.52126224415742	3	22	1.0	1.0	1.00	1.00
OG0000450	25	1.0	17	compare	specific	605.08	64.90357155041625	0	25	0.0	1.0	0.00	0.85
OG0000451	25	1.0	23	compare	shared	814.64	293.5126409543548	3	22	1.0	1.0	1.00	1.00
OG0000452	25	1.0	23	compare	shared	444.16	102.46079445329322	3	22	1.0	1.0	1.00	1.00
OG0000453	25	1.0	22	compare	shared	786.16	307.48355142999117	2	23	1.0	1.0	0.67	1.00
OG0000454	25	1.0	19	compare	specific	478.36	292.8376860993134	0	25	0.0	1.0	0.00	0.95
OG0000455	25	1.0	19	compare	specific	361.68	47.75246171664869	0	25	0.0	1.0	0.00	0.95
OG0000456	25	1.0	23	compare	shared	442.04	11.994932263251842	3	22	1.0	1.0	1.00	1.00
OG0000457	25	1.0	23	compare	shared	526.72	56.006799587193	3	22	1.0	1.0	1.00	1.00
OG0000458	25	1.0	23	compare	shared	546.68	172.95611466496345	4	21	1.0	1.0	1.00	1.00
OG0000459	25	1.0	23	compare	shared	707.04	155.1666149659778	3	22	1.0	1.0	1.00	1.00
OG0000460	25	1.0	23	compare	shared	540.44	194.11544606238834	4	21	1.0	1.0	1.00	1.00
OG0000461	25	1.0	22	compare	shared	461.04	119.7402121260857	3	22	1.0	1.0	1.00	0.95
OG0000462	25	1.0	20	compare	specific	483.2	71.29263636589685	0	25	0.0	1.0	0.00	1.00
OG0000463	25	1.0	20	compare	specific	420.4	9.777525249264254	0	25	0.0	1.0	0.00	1.00
OG0000464	25	1.0	23	compare	shared	494.28	123.91497730298788	3	22	1.0	1.0	1.00	1.00
OG0000465	25	1.0	23	compare	shared	448.4	102.94736519212137	3	22	1.0	1.0	1.00	1.00
OG0000466	25	1.0	23	compare	shared	725.04	170.49679879692758	3	22	1.0	1.0	1.00	1.00
OG0000467	25	1.0	23	compare	shared	64.32	2.852647892748068	3	22	1.0	1.0	1.00	1.00
OG0000468	25	1.0	23	compare	shared	1459.2	319.1002350359523	3	22	1.0	1.0	1.00	1.00
OG0000469	25	1.0	23	compare	shared	756.24	229.19812913721614	3	22	1.0	1.0	1.00	1.00
OG0000470	25	1.0	23	compare	shared	980.36	240.1900714017963	3	22	1.0	1.0	1.00	1.00
OG0000471	25	1.0	23	compare	shared	1383.64	376.1126299394904	3	22	1.0	1.0	1.00	1.00
OG0000472	25	2.0	15	compare	specific	348.2	11.25344391730816	0	25	0.0	1.5	0.00	0.75
OG0000473	25	1.0	23	compare	shared	534.56	83.07735190772512	3	22	1.0	1.0	1.00	1.00
OG0000474	25	1.0	23	compare	shared	945.24	275.9178544422234	3	22	1.0	1.0	1.00	1.00
OG0000475	25	1.0	23	compare	shared	542.28	60.64685977031291	3	22	1.0	1.0	1.00	1.00
OG0000476	25	1.0	23	compare	shared	606.84	161.73649680885265	3	22	1.0	1.0	1.00	1.00
OG0000477	25	1.0	19	compare	specific	577.08	104.06148951461343	0	25	0.0	1.0	0.00	0.95
OG0000478	25	1.0	23	compare	shared	136.52	3.3480740732546534	3	22	1.0	1.0	1.00	1.00
OG0000479	25	1.0	23	compare	shared	134.96	33.59342792868867	3	22	1.0	1.0	1.00	1.00
OG0000480	25	1.0	23	compare	shared	1360.76	67.39927596050272	3	22	1.0	1.0	1.00	1.00
OG0000481	25	1.0	23	compare	shared	702.44	259.23966980383227	3	22	1.0	1.0	1.00	1.00
OG0000482	25	1.0	23	compare	shared	599.68	122.91321165765704	5	20	2.0	1.0	1.00	1.00
OG0000483	25	1.0	23	compare	shared	1720.44	611.3745876302022	4	21	1.0	1.0	1.00	1.00
OG0000484	25	1.0	23	compare	shared	413.68	6.643613474608528	3	22	1.0	1.0	1.00	1.00
OG0000485	25	1.0	23	compare	shared	583.8	136.53424478862436	3	22	1.0	1.0	1.00	1.00
OG0000486	25	1.0	23	compare	shared	963.0	176.1914867409887	3	22	1.0	1.0	1.00	1.00
